Address,C.Ostan,Tedad.a,Gender,Age,Savad,InEdu,Edu,Faaliat,T.shaghel,T.M.S,T.O,S.Z,N.S,Masleh,oto,motor,do,radio,zabt,TV.S,TV.r,DVD,Pc,mobile,freeizer,yakhchal,yakhchal.f,gaz,jaro.b,m.lebas,charkh.kh,panke,cooler.a,cooler.g,m.zarf,microfer,ab.l,bargh,gaz.l,tel,internet,hamam,ashpazkhane,cooler.a.s,broodat.m,hararat.m,package,cooler.g.s,fazelab,sookht.p,sookht.g,sookht.ab,H_Khorakivadokhani,H_Noshidani,H_Pushak,H_Maskan,H_mobleman,H_behdasht,H_Hamlonaghl,H_Ertebatat,H_Tafrihat,H_Ghazayeamade,H_kalavakhadamat,D_Mozd,D_Azad,D_Motefaraghe,D_Yarane
11302159811,13,4,1,40,1,2,4,1,1,1,4,150,3,1,1,NA,1,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,9677400,NA,NA,2.50E+07,685000,3945000,3450000,710000,595000,NA,880000,NA,2.16E+08,NA,21840000
11302159814,13,7,1,61,1,2,1,6,2,1,4,100,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,2542400,NA,NA,13600000,210000,NA,6500000,6.00E+05,NA,NA,250000,1.50E+07,1.80E+08,5460000,32760000
11302159816,13,3,1,53,1,2,2,1,1,1,4,120,3,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,14958820,NA,4300000,7500000,1800000,150000,3.00E+05,5.00E+05,510000,NA,270000,NA,1071900000,NA,16380000
11302159820,13,2,1,38,1,2,3,1,2,6,4,130,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,1,NA,NA,1,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,4,14,24,3648320,NA,6150000,6.00E+06,360000,1160000,1700000,330000,NA,360000,470000,387200000,NA,2900000,10920000
11302159823,13,3,1,63,2,NA,NA,1,1,1,4,100,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,4,14,24,25654500,525000,NA,3.00E+07,750000,370000,1900000,5.00E+05,5.00E+05,NA,590000,NA,9.00E+07,3.20E+07,21840000
11302159907,13,5,1,50,1,2,2,6,2,1,4,75,2,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,1,1,1,1,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,4,14,24,9421630,750000,4.00E+05,10200000,730000,1260000,2370000,5.00E+05,110000,150000,820000,2.20E+08,NA,240250000,27300000
11302159911,13,3,1,36,1,2,4,1,1,1,4,85,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,4,14,24,5851700,225000,1.00E+05,10200000,NA,NA,2.00E+05,2.00E+05,NA,NA,1030000,NA,237600000,1800000,16380000
11302159914,13,4,1,41,1,2,2,1,1,1,4,75,2,NA,1,NA,1,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,4,14,24,11237960,NA,1510000,8250000,1680000,50000,2450000,950000,1425000,1780000,3210000,3.42E+08,NA,7160000,21840000
11302159917,13,2,1,21,1,1,6,4,NA,3,4,47,2,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,4,14,24,480000,NA,NA,10150000,NA,NA,160000,2.00E+05,NA,4.00E+05,4.00E+05,NA,NA,7.60E+07,NA
11302159920,13,2,1,60,1,2,5,3,NA,1,4,100,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,9481625,1200000,NA,6700000,5.00E+06,9680000,5840000,7.00E+05,NA,NA,3.00E+05,NA,NA,509500000,16380000
11302159923,13,3,1,61,1,2,5,3,NA,1,4,100,3,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,3375400,2400000,1.00E+06,7920557,NA,60000,2060000,350000,NA,NA,30000,NA,NA,275540000,16380000
11302160007,13,3,1,34,1,2,7,1,2,1,4,70,1,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,15830725,NA,2330000,9270000,760000,787000,1700000,640000,70000,7.00E+05,2360000,342400000,NA,3.00E+07,12740000
11302160010,13,3,1,56,1,2,4,3,NA,1,4,70,1,NA,1,NA,1,NA,NA,NA,1,1,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,4,14,24,912000,750000,1700000,7717000,50000,15100000,5580000,445000,NA,2250000,240000,NA,NA,193500000,21840000
11302160014,13,4,1,34,1,2,4,1,1,1,4,130,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,7332600,NA,5.00E+05,16050000,160000,1.00E+05,4.00E+05,8.00E+05,NA,NA,350000,NA,1.35E+08,4.00E+06,21840000
11302160017,13,3,1,37,1,2,2,1,2,3,4,120,1,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,33063500,NA,2780000,10290000,3760000,4400000,2.00E+06,1060000,2090000,195000,2430000,NA,415200000,NA,16380000
11302160020,13,3,1,31,1,2,4,1,1,6,3,70,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,4,14,24,5970000,NA,NA,8950000,60000,168000,1050000,750000,NA,NA,250000,NA,1.70E+08,NA,16380000
11302160023,13,5,1,51,1,2,4,3,NA,3,3,160,3,1,1,NA,1,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,9988300,NA,150000,9527000,1400000,650000,1700000,1650000,510000,810000,2220000,NA,NA,5.77E+08,27300000
11302160107,13,3,1,57,1,2,1,1,2,3,4,80,2,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,1,1,4,14,24,6756350,NA,NA,10545000,1225000,330000,660000,4.00E+05,9.00E+05,NA,2.00E+05,3.60E+08,NA,2700000,21840000
11302160111,13,2,1,62,1,2,1,1,1,1,4,140,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,11510000,NA,450000,8930000,150000,9420000,1.00E+06,210000,NA,NA,NA,NA,34500000,235600000,10920000
11302160113,13,2,1,82,1,2,1,3,NA,1,4,110,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,11959950,NA,NA,7910000,540000,250000,150000,360000,NA,NA,760000,NA,NA,334800000,10920000
11302160117,13,3,1,46,1,2,2,1,1,6,4,110,3,1,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,4,14,24,1949586,120000,NA,7910000,4.00E+05,1.00E+05,360000,6.00E+05,620000,NA,350000,NA,2.40E+08,1.50E+07,21840000
11302160120,13,3,1,29,1,2,4,1,1,6,4,80,3,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,6550600,NA,8.00E+05,9.00E+06,740000,NA,2.00E+05,350000,250000,1510000,1280000,6.00E+07,210550000,5.00E+06,16380000
11302160123,13,4,1,47,1,2,3,1,2,1,4,120,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,18168400,NA,6.00E+06,7770000,1300000,NA,1.00E+06,570000,NA,2.00E+06,5.00E+05,2.10E+07,4.80E+08,NA,NA
11302160211,13,5,1,51,1,2,4,1,2,1,3,87,3,2,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,15539594,NA,5200000,8202000,1470000,170000,4220000,520000,1.00E+05,NA,640000,341820000,NA,10410000,27300000
11302160212,13,5,1,49,1,2,6,1,1,1,5,140,3,1,1,NA,1,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,9687002,NA,NA,1.10E+07,1200000,2388000,4100000,850000,3.00E+05,150000,760000,3.20E+08,NA,19400000,22295000
11302160214,13,3,1,61,2,NA,NA,1,1,1,4,75,2,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,NA,4,14,24,8667400,NA,NA,6650000,NA,1200000,1250000,650000,NA,NA,7.00E+05,1.28E+08,NA,2.20E+08,16380000
11302160215,13,3,1,33,1,2,5,1,1,1,4,76,2,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,1,1,NA,4,14,24,5600000,NA,630000,7650000,30000,NA,110000,7.00E+05,NA,4.00E+05,2220000,3.00E+08,NA,1380000,16380000
11302160220,13,3,1,42,1,2,2,1,1,3,4,70,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,4,14,24,2644005,NA,850000,7770000,190000,60000,2750000,350000,80000,NA,250000,3.60E+07,144300000,9880000,16380000
11302160223,13,3,1,27,1,2,4,1,1,6,4,75,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,4,14,24,2734500,NA,5.00E+05,7500000,173000,120000,1.00E+05,460000,NA,1.00E+05,1070000,1.98E+08,100200000,22730000,15015000
11302160308,13,3,1,60,1,2,1,3,1,1,4,100,2,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,11214209,NA,NA,10410000,660000,7.00E+05,225000,848000,NA,NA,1.00E+05,NA,9.30E+07,210460000,16380000
11302160311,13,3,1,54,1,2,5,1,1,1,4,80,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,15384525,NA,3.00E+05,8240000,2300000,840000,3.00E+05,1.00E+06,NA,NA,1600000,4.92E+08,NA,56520000,16380000
11302160314,13,3,1,45,1,2,4,1,1,6,3,40,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,3195000,NA,2.00E+06,3.00E+06,510000,4.00E+05,2.00E+06,3.00E+05,30000,NA,430000,1.20E+08,NA,15310000,16380000
11302160317,13,1,2,55,1,2,1,3,NA,1,4,100,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,10885812,NA,NA,1.70E+07,1345000,2.00E+06,2.00E+05,270000,NA,NA,480000,NA,NA,555260000,5460000
11302160320,13,3,1,50,1,2,1,1,1,4,3,60,1,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,2930240,NA,NA,6150000,230000,NA,3.00E+05,2.00E+05,NA,NA,NA,1.28E+08,NA,5520000,16380000
11302160323,13,4,1,43,1,2,1,1,1,3,3,100,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,6045515,480000,2620000,1640000,750000,1380000,350000,650000,NA,NA,8.00E+05,1.53E+08,NA,9680000,21840000
11302160407,13,3,1,34,1,2,4,1,1,6,4,100,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,7017500,NA,1350000,9780000,150000,50000,2.00E+05,420000,NA,980000,3200000,NA,1.80E+08,NA,16380000
11302160410,13,5,1,36,1,2,6,1,1,1,4,65,3,1,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,4026000,NA,320000,1.40E+07,360000,808000,950000,3.00E+05,NA,NA,855000,4.18E+08,NA,NA,27300000
11302160413,13,2,1,82,1,2,1,3,NA,1,4,105,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,4586500,NA,NA,14203000,NA,9135000,4.00E+05,297000,NA,NA,5.00E+05,NA,NA,3.30E+07,10920000
11302160416,13,1,2,75,2,NA,NA,3,NA,1,4,180,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,8812000,NA,NA,16350000,NA,2650000,20000,80000,NA,NA,NA,NA,NA,361820000,3640000
11302160420,13,1,2,44,1,2,4,3,NA,1,3,70,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,4901010,1.00E+05,40000,7255000,2.00E+05,4.00E+05,50000,250000,40000,NA,85000,NA,NA,1.56E+08,5460000
11302160423,13,2,1,23,1,2,6,1,2,4,3,55,1,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,4,14,24,6821500,3.00E+05,36000,4500000,390000,25000,1050000,1.00E+06,3.00E+05,1605000,340000,NA,374500000,NA,10920000
11302160508,13,3,1,39,1,2,2,1,1,3,4,80,1,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,9122450,NA,2200000,8180000,660000,138000,580000,180000,NA,120000,2310000,109200000,NA,3.30E+07,21385000
11302160511,13,4,1,38,1,2,2,1,1,3,4,85,1,NA,1,NA,1,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,6178900,NA,6.00E+05,6880000,525000,1.00E+05,5.00E+05,260000,160000,250000,810000,NA,121600000,4.00E+06,17290000
11302160513,13,4,1,62,1,2,4,3,2,6,3,85,3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,13867000,NA,3230000,8900000,1656000,3645000,1500000,9.00E+05,NA,NA,1780000,141400000,NA,1.60E+07,27300000
11302160514,13,1,1,54,1,2,2,1,1,4,2,50,3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,1056000,3.00E+05,NA,1678000,130000,70000,NA,20000,NA,NA,10000,NA,9600000,3185000,5460000
11302160520,13,1,1,52,1,2,6,1,1,6,3,75,3,1,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,6976900,1050000,735000,7.00E+06,650000,750000,1400000,NA,NA,750000,150000,9.00E+07,NA,3.86E+08,27300000
11302160523,13,2,2,85,2,NA,NA,6,NA,3,3,70,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,1,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,2339900,NA,6.00E+05,2815000,NA,1250000,48000,70000,NA,NA,NA,NA,NA,5400000,10920000
11302160609,13,3,1,25,1,2,1,1,1,6,3,80,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,4,14,24,2878000,NA,NA,6710000,5.00E+05,140000,1200000,2.00E+05,NA,210000,1280000,1.24E+08,NA,5400000,16380000
11302160611,13,3,1,54,1,2,1,1,2,1,3,70,3,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,3540200,3200000,NA,5701000,190000,3150000,1100000,560000,NA,NA,440000,1.50E+08,NA,6700000,16380000
11302160614,13,2,1,54,2,NA,NA,1,1,1,3,70,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,1,1,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,5496513,NA,NA,5.00E+06,535000,120000,50000,2.00E+05,NA,NA,1.00E+05,NA,234600000,1500000,10920000
11302160617,13,3,1,32,1,2,2,1,1,6,3,70,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,5112000,NA,NA,3.00E+06,680000,110000,70000,250000,NA,NA,540000,NA,177770000,1500000,16380000
11302160620,13,3,1,75,1,2,1,1,2,1,3,100,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,7520232,NA,NA,7180000,NA,1020000,60000,4.00E+05,NA,NA,1.00E+05,NA,3.13E+08,NA,16380000
11302160623,13,4,2,60,2,NA,NA,3,NA,1,3,110,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,5985225,NA,NA,8411000,780000,505000,7.00E+05,3.00E+05,NA,NA,NA,2.10E+07,NA,204500000,19565000
11302160708,13,6,1,48,2,NA,NA,1,1,3,4,100,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,21894865,NA,4605000,7720000,5945000,2910000,1.00E+05,4.00E+05,1250000,450000,4020000,NA,357800000,16200000,NA
11302160710,13,2,2,78,2,NA,NA,1,2,1,4,100,3,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,4048290,NA,60000,5330000,620000,1180000,50000,150000,NA,NA,180000,NA,22100000,17860000,10920000
11302160714,13,4,2,48,1,2,4,3,1,3,4,100,3,1,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,5478650,NA,90000,2.00E+06,570000,80000,2.00E+05,4.00E+05,NA,60000,340000,NA,1.80E+08,147300000,NA
11302160717,13,1,1,82,2,NA,NA,3,NA,3,3,80,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,675120,NA,NA,3700000,140000,NA,1.00E+05,320000,NA,NA,NA,NA,NA,44300000,5460000
11302160720,13,1,2,74,2,NA,NA,3,NA,6,3,60,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,4262424,NA,NA,8470000,290000,1050000,1.00E+05,3.00E+05,NA,NA,NA,NA,NA,2.02E+08,5460000
11302160723,13,1,2,79,2,NA,NA,3,NA,6,2,60,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,1135554,NA,NA,5.00E+06,NA,2300000,2.00E+05,2.00E+05,NA,NA,160000,NA,NA,39100000,5460000
11302160808,13,1,2,64,1,2,4,3,NA,1,3,100,3,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,8491700,NA,5.00E+05,12800000,730000,2980000,4.00E+05,450000,NA,NA,NA,NA,NA,4.40E+08,5460000
11302160811,13,6,1,60,1,2,5,3,NA,1,4,150,1,NA,NA,NA,1,1,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,17045000,NA,70000,1.20E+07,680000,5.00E+05,1600000,1800000,6500000,250000,1150000,NA,NA,3.94E+08,32760000
11302160815,13,4,1,50,1,2,6,1,1,1,4,70,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,8168000,NA,NA,6300000,2.00E+05,150000,5.00E+05,4.00E+05,NA,1.00E+05,5.00E+05,NA,2.40E+08,NA,21840000
11302160818,13,4,1,42,1,2,7,1,1,3,4,70,1,NA,NA,1,NA,1,1,NA,1,1,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,25792000,NA,NA,8350000,935000,940000,6.00E+05,1050000,545000,1015000,1170000,NA,6.00E+08,NA,21840000
11302160820,13,2,1,50,1,2,4,1,1,1,4,85,1,NA,1,NA,1,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,9612000,NA,1.00E+06,8850000,680000,9.00E+05,2370000,240000,NA,NA,650000,NA,2.40E+08,NA,16380000
11302160823,13,5,1,45,1,2,2,1,1,2,3,80,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,4,14,24,12521250,2700000,160000,15020000,308000,1650000,1450000,6.00E+05,5.00E+05,NA,7.00E+05,NA,2.16E+08,6.00E+06,27300000
11302160907,13,2,1,65,1,2,4,3,NA,1,4,95,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,19793200,NA,7700000,10810000,560000,14780000,6100000,880000,2750000,2850000,5260000,NA,NA,809600000,16380000
11302160910,13,2,1,30,1,2,5,1,1,3,3,70,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,5500160,NA,4.00E+06,6200000,750000,1.02E+08,3500000,1400000,NA,3.00E+05,5200000,3.70E+08,NA,NA,10920000
11302160915,13,2,1,50,1,2,6,1,1,1,4,99,1,NA,1,NA,1,1,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,11953100,NA,NA,14200000,815000,3570000,1600000,1.00E+06,NA,2250000,5110000,478800000,NA,125500000,10920000
11302160917,13,1,2,62,2,NA,NA,3,NA,1,4,140,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,19318000,NA,5600000,16545000,6200000,5.00E+05,1700000,1.00E+05,NA,3.00E+05,1880000,NA,NA,427060000,5460000
11302160920,13,3,1,44,1,2,1,3,2,1,2,50,3,1,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,11054000,NA,NA,1.10E+07,370000,30000,250000,6.00E+05,1770000,320000,285000,115500000,NA,5.40E+07,16380000
